id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6883076847005863169,1602591214,nikita_zlatoust,[],оригинальный звук,14,66500,71,241,281500,1400000,21900000,398
6880868217259068673,1602076977,nikita_zlatoust,[],оригинальный звук,8,42600,67,133,177300,1400000,21900000,398
6880547904105237762,1602002398,nikita_zlatoust,[],оригинальный звук,11,118900,287,301,528600,1400000,21900000,398
6879791867853163777,1601826373,nikita_zlatoust,[],оригинальный звук,14,68500,64,330,319500,1400000,21900000,398
6878960669870394625,1601632842,nikita_zlatoust,[],ЗАДЕРЖАЛА SLEEPY,41,129100,38,208,559300,1400000,21900000,398
6878671567618903297,1601565530,nikita_zlatoust,[],Я шучу,12,243000,271,628,1200000,1400000,21900000,398
6878603674902367489,1601549723,nikita_zlatoust,[],Звук создан для Шпульки,12,137400,131,229,650400,1400000,21900000,398
6877879778578369794,1601381177,nikita_zlatoust,[],Я шучу,20,201200,107,459,850900,1400000,21900000,398
6877164215103212802,1601214573,nikita_zlatoust,[],Я шучу,10,99700,562,235,464100,1400000,21900000,398
6877154969741561090,1601212420,nikita_zlatoust,[],New Thang,7,47600,49,158,204000,1400000,21900000,398
6892366393509956865,1604754105,regsem,[],original sound,12,14700,25,229,67400,2900000,99200000,774
6892349419795139841,1604750153,regsem,[],what you know bout new thang,15,53500,92,475,225500,2900000,99200000,774
6892331730464673025,1604746035,regsem,[],Pretty Thoughts,51,17800,12,328,70900,2900000,99200000,774
6891975716515220737,1604663144,regsem,[],оригинальный звук,60,72900,118,492,265300,2900000,99200000,774
6891942678469070081,1604655452,regsem,[],оригинальный звук,28,24800,23,151,129100,2900000,99200000,774
6891697854109338882,1604598449,regsem,['voiceeffects'],оригинальный звук,15,52800,36,296,244400,2900000,99200000,774
6891687719659916545,1604596090,regsem,[],оригинальный звук,108,35400,34,112,154200,2900000,99200000,774
6891676382976412930,1604593450,regsem,[],original sound,12,169500,500,959,665600,2900000,99200000,774
6891626038581857537,1604581728,regsem,['простимальчик'],"Прости меня, мальчик",14,38200,48,208,185400,2900000,99200000,774
6891319862879079682,1604510441,regsem,[],оригинальный звук,15,26100,59,156,137100,2900000,99200000,774
6891253691475676417,1604495034,regsem,[],original sound,10,90000,251,325,487700,2900000,99200000,774
6891223988937313537,1604488119,regsem,[],оригинальный звук,8,65300,150,1890,318900,2900000,99200000,774
6890135318872214785,1604234643,regsem,[],Холодно,11,49100,95,1961,259700,2900000,99200000,774
6889822938309168386,1604161911,regsem,[],оригинальный звук,76,19500,19,159,126200,2900000,99200000,774
6889786145471843586,1604153344,regsem,[],son original,8,84000,87,351,429000,2900000,99200000,774
6889006000557329665,1603971703,regsem,[],оригинальный звук,15,25500,22,242,193200,2900000,99200000,774
6888714333002534145,1603903794,regsem,[],Steven Universe,59,31600,72,378,178300,2900000,99200000,774
6888706373874420994,1603901941,regsem,[],ДА Я ОБОЖАЮ ТЕБЯ,14,18400,63,178,134600,2900000,99200000,774
6888674082905181442,1603894422,regsem,[],прощай,11,144300,275,857,749200,2900000,99200000,774
6888657663295622402,1603890599,regsem,[],original sound,10,17800,83,110,155800,2900000,99200000,774
6887960025537580289,1603728168,regsem,[],оригинальный звук,70,67500,160,272,294800,2900000,99200000,774
6887518969478122754,1603625477,regsem,[],оригинальный звук,9,22800,81,215,131000,2900000,99200000,774
6887254920739785986,1603563998,regsem,[],Follow me instagram dmitriystets,12,69000,182,620,412800,2900000,99200000,774
6887212769972669698,1603554184,regsem,[],Pepperoni,13,19800,46,100,132700,2900000,99200000,774
6887204742846631169,1603552315,regsem,[],Холодно,15,36800,58,148,200900,2900000,99200000,774
6892038126550715650,1604677675,kisskate_blog,[],Cradles,8,20100,24,81,91700,2700000,40200000,884
6891926044987723009,1604651580,kisskate_blog,[],оригинальный звук,20,8949,9,28,45900,2700000,40200000,884
6891649226124610818,1604587127,kisskate_blog,[],оригинальный звук,8,7262,7,41,66600,2700000,40200000,884
6891276228637084930,1604500282,kisskate_blog,[],New Thang,7,9859,19,42,56900,2700000,40200000,884
6891256539227671810,1604495697,kisskate_blog,[],Where Is The Love?,10,17100,28,72,112000,2700000,40200000,884
6891243845833575681,1604492742,kisskate_blog,[],оригинальный звук,8,23000,6,53,103100,2700000,40200000,884
6890939585895894273,1604421901,kisskate_blog,[],Тлеет,9,40300,161,281,257100,2700000,40200000,884
6890912661542817026,1604415632,kisskate_blog,[],Mamacita,14,13200,18,1080,62100,2700000,40200000,884
6890860751448214786,1604403546,kisskate_blog,[],оригинальный звук,8,15500,11,43,90200,2700000,40200000,884
6890545123717860609,1604330058,kisskate_blog,[],Тлеет,13,19900,60,328,83800,2700000,40200000,884
6890506139058932994,1604320981,kisskate_blog,[],Пук,8,8534,8,57,55900,2700000,40200000,884
6890149724410662146,1604237997,kisskate_blog,[],"Spooky, Scary Skeletons",10,11600,3,38,74400,2700000,40200000,884
